"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-2.001665998E-4,1.207786247E-2,-2.132596493E-2,-4.207247078E-2,4.869049537E-2
9.752833401E-3,1.099758938E-2,-1.546062291E-2,-2.172825336E-2,2.884605393E-2
1.970683329E-2,1.860774055E-2,-9.848465323E-3,-1.875786781E-3,2.113667083E-2
2.966083330E-2,5.695421934E-2,4.432189465E-3,-1.174881041E-2,5.832205372E-2
3.961383330E-2,7.096955672E-2,1.388830662E-2,-8.750358224E-4,7.232101167E-2
4.956783331E-2,8.550982788E-2,2.185046017E-2,-9.586510062E-4,8.826263244E-2
5.952083331E-2,9.324174732E-2,1.906075358E-2,-5.556609035E-3,9.533211250E-2
6.947483332E-2,1.172768734E-1,1.207800865E-2,-3.449798763E-2,1.228407688E-1
7.942883333E-2,1.139686650E-1,5.724424124E-3,-3.342326939E-2,1.189064362E-1
8.938183333E-2,1.041811569E-1,9.712225199E-4,-3.439449191E-2,1.097161693E-1
9.933583334E-2,1.123327602E-1,-3.751573563E-3,-2.528774589E-2,1.152050061E-1
1.092898333E-1,1.142151251E-1,1.236393750E-2,-3.668543100E-3,1.149409412E-1
1.192428333E-1,1.186452681E-1,6.872817278E-3,5.918551683E-3,1.189914472E-1
1.291968334E-1,1.348486336E-1,3.960319161E-3,2.154669732E-2,1.366166105E-1
1.391508334E-1,1.321916588E-1,1.303695202E-2,2.003665388E-2,1.343356403E-1
1.491038334E-1,1.505897766E-1,8.496589065E-3,9.103822410E-3,1.511037803E-1
1.590578334E-1,1.449954531E-1,-6.445385814E-3,1.458646417E-2,1.458697684E-1
1.690118334E-1,1.357127059E-1,-5.208699703E-3,1.843247026E-2,1.370577435E-1
1.789648334E-1,1.332062969E-1,-1.652540088E-2,6.360893548E-3,1.343780762E-1
1.889188334E-1,1.113092051E-1,-2.256440520E-2,1.090944260E-2,1.140960449E-1
1.988718334E-1,9.050554276E-2,-9.366070032E-3,6.470236480E-3,9.121864117E-2
2.088258334E-1,1.019093674E-1,-2.123708725E-3,5.905980170E-3,1.021024481E-1
2.187798334E-1,7.989898592E-2,-2.055881023E-3,-2.450275719E-3,7.996298174E-2
2.287328334E-1,8.431334138E-2,1.050510764E-2,8.724922836E-3,8.541206648E-2
2.386868333E-1,8.525255039E-2,-2.723633051E-3,-2.810171843E-3,8.534232591E-2
2.486408333E-1,1.058791883E-1,-9.791747332E-3,-1.905607581E-2,1.080250659E-1
2.585938333E-1,1.017810211E-1,4.187775850E-3,-4.466571093E-2,1.112292203E-1
2.685478333E-1,1.210742015E-1,6.676935554E-3,-5.822598875E-2,1.345132317E-1
2.785018333E-1,1.139300734E-1,5.796929598E-3,-6.203808099E-2,1.298552637E-1
2.884548333E-1,1.169992769E-1,3.099258184E-2,-5.857974529E-2,1.344654509E-1
2.984088333E-1,1.274612613E-1,2.918754637E-2,-5.129469931E-2,1.404614971E-1
3.083628333E-1,1.158223785E-1,1.749837756E-2,-4.002594531E-2,1.237864810E-1
3.183158333E-1,1.085792863E-1,-1.364857078E-2,-2.623119414E-2,1.125336414E-1
3.282698333E-1,1.031238341E-1,-5.423292518E-3,-2.975706518E-2,1.074682288E-1
3.382228334E-1,1.190981349E-1,2.718721390E-2,-4.069837511E-2,1.287628366E-1
3.481768334E-1,1.194062832E-1,2.552543521E-2,-1.983492494E-2,1.237046182E-1
3.581308334E-1,1.379739703E-1,2.297604918E-2,-2.937699616E-2,1.429255863E-1
3.680838334E-1,1.285846576E-1,-3.456873894E-3,-2.136338711E-2,1.303930921E-1
3.780378334E-1,8.965024129E-2,9.294734001E-3,-1.481392086E-2,9.134007934E-2
3.879918334E-1,7.571062535E-2,2.183174908E-2,7.946366072E-3,7.919513112E-2
3.979448334E-1,4.829653949E-2,7.021921277E-3,1.146405101E-2,5.013269961E-2
4.078988334E-1,3.994393811E-2,8.847422004E-3,-6.673427224E-3,4.145274054E-2
4.178528334E-1,2.688330486E-2,-1.086705029E-2,6.617878675E-3,2.974224572E-2
4.278058334E-1,7.055674329E-2,-1.796673954E-2,3.465469301E-2,8.063501411E-2
4.377598333E-1,1.709958284E-1,-2.918696165E-2,5.229632735E-2,1.811804567E-1
4.477138333E-1,2.560567363E-1,-4.302849054E-2,7.895436823E-2,2.713858792E-1
4.576668333E-1,3.306797795E-1,-2.851920962E-2,9.858464062E-2,3.462389251E-1
4.676208333E-1,3.770312427E-1,-2.978513181E-2,1.014079687E-1,3.915651774E-1
4.775738333E-1,3.828034678E-1,-2.372098446E-2,1.096402636E-1,3.989012001E-1
4.875278333E-1,3.393330739E-1,-4.959842205E-2,1.255169159E-1,3.651868491E-1
4.974818333E-1,3.061977799E-1,-5.958838999E-2,1.272418445E-1,3.368951523E-1
5.074348333E-1,2.469555451E-1,-6.364051044E-2,1.090441400E-1,2.773585771E-1
5.173888333E-1,2.322056513E-1,-3.807823777E-2,8.679723859E-2,2.508050583E-1
5.273428333E-1,2.293443163E-1,6.166473627E-3,9.332623959E-2,2.476825141E-1
5.372958333E-1,2.208988903E-1,6.158579886E-2,8.101726592E-2,2.432137491E-1
5.472498334E-1,2.333812340E-1,6.118935764E-2,7.372871161E-2,2.522832947E-1
5.572038334E-1,1.785615407E-1,1.739546657E-2,-4.046273232E-4,1.794073293E-1
5.671568334E-1,1.667047030E-1,-2.116575122E-2,-6.154019058E-2,1.789570956E-1
5.771108334E-1,1.622906399E-1,-4.713732898E-2,-6.850305498E-2,1.823536348E-1
5.870648334E-1,1.458851069E-1,-4.468032897E-2,-1.869881094E-2,1.537154571E-1
5.970178334E-1,1.408769667E-1,-4.593572617E-2,3.941140294E-2,1.533286319E-1
6.069718334E-1,1.627594404E-1,-6.790956259E-3,6.434305340E-2,1.751478834E-1
6.169248334E-1,1.966652513E-1,3.038330197E-2,5.084095538E-2,2.053902842E-1
